Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration 
Section 7,FB80E49E,Thu Apr 07 2022 11:01:54 GMT-0500 (CDT),Not set,3600,4772,0,0,Celsius,0,0,0 
index,date,temperature,humidity,dewpoint 
2914,Thu Jan 20 2022 01:01:54 GMT-0600 (CST),21.4,12.6,-8.5
2915,Thu Jan 20 2022 02:01:54 GMT-0600 (CST),21.4,12.4,-8.7
2916,Thu Jan 20 2022 03:01:54 GMT-0600 (CST),21.4,12.2,-8.9
2917,Thu Jan 20 2022 04:01:54 GMT-0600 (CST),21.3,12.0,-9.2
2918,Thu Jan 20 2022 05:01:54 GMT-0600 (CST),21.3,11.8,-9.4
2919,Thu Jan 20 2022 06:01:54 GMT-0600 (CST),21.3,11.6,-9.6
2920,Thu Jan 20 2022 07:01:54 GMT-0600 (CST),21.3,11.4,-9.8
2921,Thu Jan 20 2022 08:01:54 GMT-0600 (CST),21.3,11.3,-9.9
2922,Thu Jan 20 2022 09:01:54 GMT-0600 (CST),21.4,11.1,-10.1
2923,Thu Jan 20 2022 10:01:54 GMT-0600 (CST),21.6,11.0,-10.1
2924,Thu Jan 20 2022 11:01:54 GMT-0600 (CST),21.8,10.9,-10.0
2925,Thu Jan 20 2022 12:01:54 GMT-0600 (CST),21.9,10.8,-10.1
2926,Thu Jan 20 2022 13:01:54 GMT-0600 (CST),21.9,10.8,-10.1
2927,Thu Jan 20 2022 14:01:54 GMT-0600 (CST),22.0,10.7,-10.1
2928,Thu Jan 20 2022 15:01:54 GMT-0600 (CST),22.0,10.6,-10.2
2929,Thu Jan 20 2022 16:01:54 GMT-0600 (CST),22.1,10.6,-10.1
2930,Thu Jan 20 2022 17:01:54 GMT-0600 (CST),22.1,10.6,-10.1
2931,Thu Jan 20 2022 18:01:54 GMT-0600 (CST),22.0,10.5,-10.3
2932,Thu Jan 20 2022 19:01:54 GMT-0600 (CST),21.7,10.4,-10.7
2933,Thu Jan 20 2022 20:01:54 GMT-0600 (CST),21.5,10.3,-11.0
2934,Thu Jan 20 2022 21:01:54 GMT-0600 (CST),21.4,10.2,-11.2
2935,Thu Jan 20 2022 22:01:54 GMT-0600 (CST),21.3,10.1,-11.4
2936,Thu Jan 20 2022 23:01:54 GMT-0600 (CST),21.3,10.0,-11.5
2937,Fri Jan 21 2022 00:01:54 GMT-0600 (CST),21.3,9.9,-11.6
2938,Fri Jan 21 2022 01:01:54 GMT-0600 (CST),21.2,9.9,-11.7
2939,Fri Jan 21 2022 02:01:54 GMT-0600 (CST),21.2,9.8,-11.8
2940,Fri Jan 21 2022 03:01:54 GMT-0600 (CST),21.2,9.7,-12.0
2941,Fri Jan 21 2022 04:01:54 GMT-0600 (CST),21.2,9.7,-12.0
2942,Fri Jan 21 2022 05:01:54 GMT-0600 (CST),21.2,9.6,-12.1
2943,Fri Jan 21 2022 06:01:54 GMT-0600 (CST),21.1,9.6,-12.2
2944,Fri Jan 21 2022 07:01:54 GMT-0600 (CST),21.1,9.5,-12.3
2945,Fri Jan 21 2022 08:01:54 GMT-0600 (CST),21.1,9.5,-12.3
2946,Fri Jan 21 2022 09:01:54 GMT-0600 (CST),21.2,9.6,-12.1
2947,Fri Jan 21 2022 10:01:54 GMT-0600 (CST),21.5,9.7,-11.7
2948,Fri Jan 21 2022 11:01:54 GMT-0600 (CST),21.6,9.7,-11.6
2949,Fri Jan 21 2022 12:01:54 GMT-0600 (CST),21.6,9.7,-11.6
2950,Fri Jan 21 2022 13:01:54 GMT-0600 (CST),21.6,9.7,-11.6
2951,Fri Jan 21 2022 14:01:54 GMT-0600 (CST),21.7,9.7,-11.6
2952,Fri Jan 21 2022 15:01:54 GMT-0600 (CST),21.9,9.7,-11.4
2953,Fri Jan 21 2022 16:01:54 GMT-0600 (CST),21.8,9.6,-11.6
2954,Fri Jan 21 2022 17:01:54 GMT-0600 (CST),21.7,9.6,-11.7
2955,Fri Jan 21 2022 18:01:54 GMT-0600 (CST),21.6,9.5,-11.9
2956,Fri Jan 21 2022 19:01:54 GMT-0600 (CST),21.5,9.4,-12.1
2957,Fri Jan 21 2022 20:01:54 GMT-0600 (CST),21.3,9.4,-12.3
2958,Fri Jan 21 2022 21:01:54 GMT-0600 (CST),21.3,9.4,-12.3
2959,Fri Jan 21 2022 22:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2960,Fri Jan 21 2022 23:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2961,Sat Jan 22 2022 00:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2962,Sat Jan 22 2022 01:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2963,Sat Jan 22 2022 02:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2964,Sat Jan 22 2022 03:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2965,Sat Jan 22 2022 04:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2966,Sat Jan 22 2022 05:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2967,Sat Jan 22 2022 06:01:54 GMT-0600 (CST),21.2,9.3,-12.5
2968,Sat Jan 22 2022 07:01:54 GMT-0600 (CST),21.2,9.4,-12.3
2969,Sat Jan 22 2022 08:01:54 GMT-0600 (CST),21.2,9.4,-12.3
2970,Sat Jan 22 2022 09:01:54 GMT-0600 (CST),21.2,9.5,-12.2
2971,Sat Jan 22 2022 10:01:54 GMT-0600 (CST),21.4,9.6,-11.9
2972,Sat Jan 22 2022 11:01:54 GMT-0600 (CST),21.5,9.7,-11.7
2973,Sat Jan 22 2022 12:01:54 GMT-0600 (CST),21.6,9.8,-11.5
2974,Sat Jan 22 2022 13:01:54 GMT-0600 (CST),21.7,9.9,-11.3
2975,Sat Jan 22 2022 14:01:54 GMT-0600 (CST),21.7,10.0,-11.2
2976,Sat Jan 22 2022 15:01:54 GMT-0600 (CST),21.5,10.0,-11.3
2977,Sat Jan 22 2022 16:01:54 GMT-0600 (CST),21.4,10.0,-11.4
2978,Sat Jan 22 2022 17:01:54 GMT-0600 (CST),21.3,10.0,-11.5
2979,Sat Jan 22 2022 18:01:54 GMT-0600 (CST),21.3,9.9,-11.6
2980,Sat Jan 22 2022 19:01:54 GMT-0600 (CST),21.3,9.9,-11.6
2981,Sat Jan 22 2022 20:01:54 GMT-0600 (CST),21.3,9.9,-11.6
2982,Sat Jan 22 2022 21:01:54 GMT-0600 (CST),21.2,9.9,-11.7
2983,Sat Jan 22 2022 22:01:54 GMT-0600 (CST),21.2,9.8,-11.8
2984,Sat Jan 22 2022 23:01:54 GMT-0600 (CST),21.2,9.7,-12.0
2985,Sun Jan 23 2022 00:01:54 GMT-0600 (CST),21.3,9.9,-11.6
2986,Sun Jan 23 2022 01:01:54 GMT-0600 (CST),21.3,10.0,-11.5
2987,Sun Jan 23 2022 02:01:54 GMT-0600 (CST),21.3,10.2,-11.2
2988,Sun Jan 23 2022 03:01:54 GMT-0600 (CST),21.3,10.5,-10.9
2989,Sun Jan 23 2022 04:01:54 GMT-0600 (CST),21.3,10.7,-10.6
2990,Sun Jan 23 2022 05:01:54 GMT-0600 (CST),21.3,10.9,-10.4
2991,Sun Jan 23 2022 06:01:54 GMT-0600 (CST),21.3,11.1,-10.2
2992,Sun Jan 23 2022 07:01:54 GMT-0600 (CST),21.3,11.4,-9.8
2993,Sun Jan 23 2022 08:01:54 GMT-0600 (CST),21.3,11.6,-9.6
2994,Sun Jan 23 2022 09:01:54 GMT-0600 (CST),21.3,11.6,-9.6
2995,Sun Jan 23 2022 10:01:54 GMT-0600 (CST),21.3,11.6,-9.6
2996,Sun Jan 23 2022 11:01:54 GMT-0600 (CST),21.3,11.6,-9.6
2997,Sun Jan 23 2022 12:01:54 GMT-0600 (CST),21.6,11.6,-9.4
2998,Sun Jan 23 2022 13:01:54 GMT-0600 (CST),21.8,11.5,-9.3
2999,Sun Jan 23 2022 14:01:54 GMT-0600 (CST),21.7,11.4,-9.5
3000,Sun Jan 23 2022 15:01:54 GMT-0600 (CST),21.7,11.2,-9.7
3001,Sun Jan 23 2022 16:01:54 GMT-0600 (CST),21.5,11.0,-10.1
3002,Sun Jan 23 2022 17:01:54 GMT-0600 (CST),21.4,10.8,-10.4
3003,Sun Jan 23 2022 18:01:54 GMT-0600 (CST),21.3,10.6,-10.8
3004,Sun Jan 23 2022 19:01:54 GMT-0600 (CST),21.3,10.5,-10.9
3005,Sun Jan 23 2022 20:01:54 GMT-0600 (CST),21.3,10.3,-11.1
3006,Sun Jan 23 2022 21:01:54 GMT-0600 (CST),21.2,10.2,-11.3
3007,Sun Jan 23 2022 22:01:54 GMT-0600 (CST),21.2,10.0,-11.6
3008,Sun Jan 23 2022 23:01:54 GMT-0600 (CST),21.2,9.9,-11.7
3009,Mon Jan 24 2022 00:01:54 GMT-0600 (CST),21.2,9.8,-11.8
3010,Mon Jan 24 2022 01:01:54 GMT-0600 (CST),21.2,9.7,-12.0
3011,Mon Jan 24 2022 02:01:54 GMT-0600 (CST),21.2,9.6,-12.1
3012,Mon Jan 24 2022 03:01:54 GMT-0600 (CST),21.2,9.6,-12.1
3013,Mon Jan 24 2022 04:01:54 GMT-0600 (CST),21.2,9.6,-12.1
3014,Mon Jan 24 2022 05:01:54 GMT-0600 (CST),21.2,9.6,-12.1
3015,Mon Jan 24 2022 06:01:54 GMT-0600 (CST),21.2,9.7,-12.0
3016,Mon Jan 24 2022 07:01:54 GMT-0600 (CST),21.2,9.8,-11.8
3017,Mon Jan 24 2022 08:01:54 GMT-0600 (CST),21.2,10.0,-11.6
3018,Mon Jan 24 2022 09:01:54 GMT-0600 (CST),21.2,10.3,-11.2
3019,Mon Jan 24 2022 10:01:54 GMT-0600 (CST),21.4,10.6,-10.7
3020,Mon Jan 24 2022 11:01:54 GMT-0600 (CST),21.6,10.9,-10.2
3021,Mon Jan 24 2022 12:01:54 GMT-0600 (CST),21.7,11.2,-9.7
3022,Mon Jan 24 2022 13:01:54 GMT-0600 (CST),21.8,11.4,-9.4
3023,Mon Jan 24 2022 14:01:54 GMT-0600 (CST),22.0,11.6,-9.1
3024,Mon Jan 24 2022 15:01:54 GMT-0600 (CST),21.8,11.6,-9.2
3025,Mon Jan 24 2022 16:01:54 GMT-0600 (CST),21.8,11.7,-9.1
3026,Mon Jan 24 2022 17:01:54 GMT-0600 (CST),21.7,11.6,-9.3
3027,Mon Jan 24 2022 18:01:54 GMT-0600 (CST),21.6,11.5,-9.5
3028,Mon Jan 24 2022 19:01:54 GMT-0600 (CST),21.4,11.3,-9.9
3029,Mon Jan 24 2022 20:01:54 GMT-0600 (CST),21.3,11.1,-10.2
3030,Mon Jan 24 2022 21:01:54 GMT-0600 (CST),21.2,10.9,-10.5
3031,Mon Jan 24 2022 22:01:54 GMT-0600 (CST),21.2,10.7,-10.7
3032,Mon Jan 24 2022 23:01:54 GMT-0600 (CST),21.2,10.6,-10.8
3033,Tue Jan 25 2022 00:01:54 GMT-0600 (CST),21.2,10.5,-11.0
3034,Tue Jan 25 2022 01:01:54 GMT-0600 (CST),21.2,10.3,-11.2
3035,Tue Jan 25 2022 02:01:54 GMT-0600 (CST),21.2,10.2,-11.3
3036,Tue Jan 25 2022 03:01:54 GMT-0600 (CST),21.2,10.1,-11.4
3037,Tue Jan 25 2022 04:01:54 GMT-0600 (CST),21.1,10.0,-11.6
3038,Tue Jan 25 2022 05:01:54 GMT-0600 (CST),21.1,9.9,-11.8
3039,Tue Jan 25 2022 06:01:54 GMT-0600 (CST),21.1,9.7,-12.0
3040,Tue Jan 25 2022 07:01:54 GMT-0600 (CST),21.1,9.6,-12.2
3041,Tue Jan 25 2022 08:01:54 GMT-0600 (CST),21.0,9.5,-12.4
3042,Tue Jan 25 2022 09:01:54 GMT-0600 (CST),21.2,9.4,-12.3
3043,Tue Jan 25 2022 10:01:54 GMT-0600 (CST),21.5,9.3,-12.2
3044,Tue Jan 25 2022 11:01:54 GMT-0600 (CST),21.6,9.2,-12.3
3045,Tue Jan 25 2022 12:01:54 GMT-0600 (CST),21.6,9.1,-12.4
3046,Tue Jan 25 2022 13:01:54 GMT-0600 (CST),21.7,9.1,-12.4
3047,Tue Jan 25 2022 14:01:54 GMT-0600 (CST),21.7,9.0,-12.5
3048,Tue Jan 25 2022 15:01:54 GMT-0600 (CST),21.7,8.8,-12.8
3049,Tue Jan 25 2022 16:01:54 GMT-0600 (CST),21.7,8.7,-12.9
3050,Tue Jan 25 2022 17:01:54 GMT-0600 (CST),21.6,8.5,-13.3
3051,Tue Jan 25 2022 18:01:54 GMT-0600 (CST),21.6,8.4,-13.4
3052,Tue Jan 25 2022 19:01:54 GMT-0600 (CST),21.6,8.3,-13.6
3053,Tue Jan 25 2022 20:01:54 GMT-0600 (CST),21.4,8.1,-14.0
3054,Tue Jan 25 2022 21:01:54 GMT-0600 (CST),21.2,8.0,-14.3
3055,Tue Jan 25 2022 22:01:54 GMT-0600 (CST),21.2,7.9,-14.5
3056,Tue Jan 25 2022 23:01:54 GMT-0600 (CST),21.1,7.8,-14.7
3057,Wed Jan 26 2022 00:01:54 GMT-0600 (CST),21.1,7.7,-14.9
3058,Wed Jan 26 2022 01:01:54 GMT-0600 (CST),21.1,7.5,-15.2
3059,Wed Jan 26 2022 02:01:54 GMT-0600 (CST),21.0,7.5,-15.3
3060,Wed Jan 26 2022 03:01:54 GMT-0600 (CST),21.0,7.3,-15.6
3061,Wed Jan 26 2022 04:01:54 GMT-0600 (CST),21.0,7.2,-15.8
3062,Wed Jan 26 2022 05:01:54 GMT-0600 (CST),20.9,7.1,-16.0
3063,Wed Jan 26 2022 06:01:54 GMT-0600 (CST),20.9,7.0,-16.2
3064,Wed Jan 26 2022 07:01:54 GMT-0600 (CST),20.9,6.9,-16.4
3065,Wed Jan 26 2022 08:01:54 GMT-0600 (CST),20.9,6.8,-16.5
3066,Wed Jan 26 2022 09:01:54 GMT-0600 (CST),21.0,6.7,-16.6
3067,Wed Jan 26 2022 10:01:54 GMT-0600 (CST),21.4,6.7,-16.3
3068,Wed Jan 26 2022 11:01:54 GMT-0600 (CST),21.4,6.7,-16.3
3069,Wed Jan 26 2022 12:01:54 GMT-0600 (CST),21.4,6.6,-16.5
3070,Wed Jan 26 2022 13:01:54 GMT-0600 (CST),21.3,6.5,-16.8
3071,Wed Jan 26 2022 14:01:54 GMT-0600 (CST),21.1,6.5,-16.9
3072,Wed Jan 26 2022 15:01:54 GMT-0600 (CST),21.4,6.5,-16.7
3073,Wed Jan 26 2022 16:01:54 GMT-0600 (CST),21.5,6.5,-16.6
3074,Wed Jan 26 2022 17:01:54 GMT-0600 (CST),21.5,6.4,-16.8
3075,Wed Jan 26 2022 18:01:54 GMT-0600 (CST),21.4,6.4,-16.9
3076,Wed Jan 26 2022 19:01:54 GMT-0600 (CST),21.5,6.4,-16.8
3077,Wed Jan 26 2022 20:01:54 GMT-0600 (CST),21.2,6.4,-17.0
3078,Wed Jan 26 2022 21:01:54 GMT-0600 (CST),21.1,6.3,-17.3
3079,Wed Jan 26 2022 22:01:54 GMT-0600 (CST),21.0,6.3,-17.4
3080,Wed Jan 26 2022 23:01:54 GMT-0600 (CST),20.9,6.3,-17.5
3081,Thu Jan 27 2022 00:01:54 GMT-0600 (CST),20.9,6.3,-17.5
3082,Thu Jan 27 2022 01:01:54 GMT-0600 (CST),20.9,6.3,-17.5
3083,Thu Jan 27 2022 02:01:54 GMT-0600 (CST),20.9,6.3,-17.5
3084,Thu Jan 27 2022 03:01:54 GMT-0600 (CST),20.9,6.4,-17.3
3085,Thu Jan 27 2022 04:01:54 GMT-0600 (CST),20.9,6.4,-17.3
3086,Thu Jan 27 2022 05:01:54 GMT-0600 (CST),20.9,6.5,-17.1
3087,Thu Jan 27 2022 06:01:54 GMT-0600 (CST),20.9,6.5,-17.1
3088,Thu Jan 27 2022 07:01:54 GMT-0600 (CST),20.9,6.7,-16.7
3089,Thu Jan 27 2022 08:01:54 GMT-0600 (CST),20.9,6.8,-16.5
3090,Thu Jan 27 2022 09:01:54 GMT-0600 (CST),20.9,6.9,-16.4
3091,Thu Jan 27 2022 10:01:54 GMT-0600 (CST),21.0,7.2,-15.8
3092,Thu Jan 27 2022 11:01:54 GMT-0600 (CST),21.3,7.4,-15.2
3093,Thu Jan 27 2022 12:01:54 GMT-0600 (CST),21.4,7.6,-14.8
3094,Thu Jan 27 2022 13:01:54 GMT-0600 (CST),21.4,7.8,-14.5
3095,Thu Jan 27 2022 14:01:54 GMT-0600 (CST),21.6,8.2,-13.7
3096,Thu Jan 27 2022 15:01:54 GMT-0600 (CST),21.5,8.4,-13.5
3097,Thu Jan 27 2022 16:01:54 GMT-0600 (CST),21.5,8.7,-13.1
3098,Thu Jan 27 2022 17:01:54 GMT-0600 (CST),21.5,9.0,-12.7
3099,Thu Jan 27 2022 18:01:54 GMT-0600 (CST),21.6,9.2,-12.3
3100,Thu Jan 27 2022 19:01:54 GMT-0600 (CST),21.4,9.4,-12.2
3101,Thu Jan 27 2022 20:01:54 GMT-0600 (CST),21.3,9.7,-11.9
3102,Thu Jan 27 2022 21:01:54 GMT-0600 (CST),21.3,9.9,-11.6
3103,Thu Jan 27 2022 22:01:54 GMT-0600 (CST),21.2,10.1,-11.4
3104,Thu Jan 27 2022 23:01:54 GMT-0600 (CST),21.2,10.2,-11.3
3105,Fri Jan 28 2022 00:01:54 GMT-0600 (CST),21.2,10.3,-11.2
3106,Fri Jan 28 2022 01:01:54 GMT-0600 (CST),21.3,10.6,-10.8
3107,Fri Jan 28 2022 02:01:54 GMT-0600 (CST),21.3,10.9,-10.4
3108,Fri Jan 28 2022 03:01:54 GMT-0600 (CST),21.3,11.1,-10.2
3109,Fri Jan 28 2022 04:01:54 GMT-0600 (CST),21.3,11.3,-9.9
3110,Fri Jan 28 2022 05:01:54 GMT-0600 (CST),21.2,11.4,-9.9
3111,Fri Jan 28 2022 06:01:54 GMT-0600 (CST),21.2,11.5,-9.8
3112,Fri Jan 28 2022 07:01:54 GMT-0600 (CST),21.2,11.5,-9.8
3113,Fri Jan 28 2022 08:01:54 GMT-0600 (CST),21.2,11.4,-9.9
3114,Fri Jan 28 2022 09:01:54 GMT-0600 (CST),21.1,11.3,-10.1
3115,Fri Jan 28 2022 10:01:54 GMT-0600 (CST),21.6,11.4,-9.6
3116,Fri Jan 28 2022 11:01:54 GMT-0600 (CST),21.8,11.3,-9.6
3117,Fri Jan 28 2022 12:01:54 GMT-0600 (CST),21.9,11.3,-9.5
3118,Fri Jan 28 2022 13:01:54 GMT-0600 (CST),22.1,11.3,-9.3
3119,Fri Jan 28 2022 14:01:54 GMT-0600 (CST),22.1,11.3,-9.3
3120,Fri Jan 28 2022 15:01:54 GMT-0600 (CST),22.1,11.4,-9.2
3121,Fri Jan 28 2022 16:01:54 GMT-0600 (CST),22.1,11.4,-9.2
3122,Fri Jan 28 2022 17:01:54 GMT-0600 (CST),22.1,11.4,-9.2
3123,Fri Jan 28 2022 18:01:54 GMT-0600 (CST),22.0,11.3,-9.4
3124,Fri Jan 28 2022 19:01:54 GMT-0600 (CST),21.6,11.1,-9.9
3125,Fri Jan 28 2022 20:01:54 GMT-0600 (CST),21.5,11.0,-10.1
3126,Fri Jan 28 2022 21:01:54 GMT-0600 (CST),21.4,10.8,-10.4
3127,Fri Jan 28 2022 22:01:54 GMT-0600 (CST),21.4,10.6,-10.7
3128,Fri Jan 28 2022 23:01:54 GMT-0600 (CST),21.3,10.5,-10.9
3129,Sat Jan 29 2022 00:01:54 GMT-0600 (CST),21.3,10.3,-11.1
3130,Sat Jan 29 2022 01:01:54 GMT-0600 (CST),21.3,10.2,-11.2
3131,Sat Jan 29 2022 02:01:54 GMT-0600 (CST),21.3,10.0,-11.5
3132,Sat Jan 29 2022 03:01:54 GMT-0600 (CST),21.3,9.9,-11.6
3133,Sat Jan 29 2022 04:01:54 GMT-0600 (CST),21.3,9.8,-11.7
3134,Sat Jan 29 2022 05:01:54 GMT-0600 (CST),21.3,9.7,-11.9
3135,Sat Jan 29 2022 06:01:54 GMT-0600 (CST),21.3,9.6,-12.0
3136,Sat Jan 29 2022 07:01:54 GMT-0600 (CST),21.2,9.5,-12.2
3137,Sat Jan 29 2022 08:01:54 GMT-0600 (CST),21.2,9.4,-12.3
3138,Sat Jan 29 2022 09:01:54 GMT-0600 (CST),21.4,9.3,-12.3
3139,Sat Jan 29 2022 10:01:54 GMT-0600 (CST),21.5,9.2,-12.4
3140,Sat Jan 29 2022 11:01:54 GMT-0600 (CST),21.5,9.1,-12.5
3141,Sat Jan 29 2022 12:01:54 GMT-0600 (CST),21.5,9.0,-12.7
3142,Sat Jan 29 2022 13:01:54 GMT-0600 (CST),21.4,8.9,-12.9
3143,Sat Jan 29 2022 14:01:54 GMT-0600 (CST),21.4,8.8,-13.0
3144,Sat Jan 29 2022 15:01:54 GMT-0600 (CST),21.4,8.7,-13.2
3145,Sat Jan 29 2022 16:01:54 GMT-0600 (CST),21.4,8.7,-13.2
3146,Sat Jan 29 2022 17:01:54 GMT-0600 (CST),21.4,8.6,-13.3
3147,Sat Jan 29 2022 18:01:54 GMT-0600 (CST),21.3,8.6,-13.4
3148,Sat Jan 29 2022 19:01:54 GMT-0600 (CST),21.3,8.6,-13.4
3149,Sat Jan 29 2022 20:01:54 GMT-0600 (CST),21.3,8.6,-13.4
3150,Sat Jan 29 2022 21:01:54 GMT-0600 (CST),21.3,8.6,-13.4
3151,Sat Jan 29 2022 22:01:54 GMT-0600 (CST),21.3,8.6,-13.4
3152,Sat Jan 29 2022 23:01:54 GMT-0600 (CST),21.3,8.6,-13.4
3153,Sun Jan 30 2022 00:01:54 GMT-0600 (CST),21.3,8.7,-13.2
3154,Sun Jan 30 2022 01:01:54 GMT-0600 (CST),21.3,8.7,-13.2
3155,Sun Jan 30 2022 02:01:54 GMT-0600 (CST),21.3,8.7,-13.2
3156,Sun Jan 30 2022 03:01:54 GMT-0600 (CST),21.2,8.7,-13.3
3157,Sun Jan 30 2022 04:01:54 GMT-0600 (CST),21.2,8.7,-13.3
3158,Sun Jan 30 2022 05:01:54 GMT-0600 (CST),21.2,8.8,-13.2
3159,Sun Jan 30 2022 06:01:54 GMT-0600 (CST),21.2,8.8,-13.2
3160,Sun Jan 30 2022 07:01:54 GMT-0600 (CST),21.3,8.8,-13.1
3161,Sun Jan 30 2022 08:01:54 GMT-0600 (CST),21.3,8.9,-12.9
3162,Sun Jan 30 2022 09:01:54 GMT-0600 (CST),21.5,9.0,-12.7
3163,Sun Jan 30 2022 10:01:54 GMT-0600 (CST),21.5,9.2,-12.4
3164,Sun Jan 30 2022 11:01:54 GMT-0600 (CST),21.5,9.3,-12.2
3165,Sun Jan 30 2022 12:01:54 GMT-0600 (CST),21.5,9.5,-12.0
3166,Sun Jan 30 2022 13:01:54 GMT-0600 (CST),21.5,9.8,-11.6
3167,Sun Jan 30 2022 14:01:54 GMT-0600 (CST),21.6,10.1,-11.1
3168,Sun Jan 30 2022 15:01:54 GMT-0600 (CST),21.6,10.3,-10.9
3169,Sun Jan 30 2022 16:01:54 GMT-0600 (CST),21.5,10.5,-10.7
3170,Sun Jan 30 2022 17:01:54 GMT-0600 (CST),21.5,10.6,-10.6
3171,Sun Jan 30 2022 18:01:54 GMT-0600 (CST),21.5,10.7,-10.5
3172,Sun Jan 30 2022 19:01:54 GMT-0600 (CST),21.4,10.8,-10.4
3173,Sun Jan 30 2022 20:01:54 GMT-0600 (CST),21.4,10.9,-10.3
3174,Sun Jan 30 2022 21:01:54 GMT-0600 (CST),21.5,11.0,-10.1
3175,Sun Jan 30 2022 22:01:54 GMT-0600 (CST),21.5,11.0,-10.1
3176,Sun Jan 30 2022 23:01:54 GMT-0600 (CST),21.4,11.1,-10.1
3177,Mon Jan 31 2022 00:01:54 GMT-0600 (CST),21.4,11.1,-10.1
3178,Mon Jan 31 2022 01:01:54 GMT-0600 (CST),21.4,11.1,-10.1
3179,Mon Jan 31 2022 02:01:54 GMT-0600 (CST),21.5,11.2,-9.9
3180,Mon Jan 31 2022 03:01:54 GMT-0600 (CST),21.5,11.3,-9.8
3181,Mon Jan 31 2022 04:01:54 GMT-0600 (CST),21.5,11.3,-9.8
3182,Mon Jan 31 2022 05:01:54 GMT-0600 (CST),21.5,11.4,-9.7
3183,Mon Jan 31 2022 06:01:54 GMT-0600 (CST),21.5,11.5,-9.6
3184,Mon Jan 31 2022 07:01:54 GMT-0600 (CST),21.5,11.6,-9.5
3185,Mon Jan 31 2022 08:01:54 GMT-0600 (CST),21.5,11.8,-9.2
3186,Mon Jan 31 2022 09:01:54 GMT-0600 (CST),21.5,11.9,-9.1
3187,Mon Jan 31 2022 10:01:54 GMT-0600 (CST),21.9,12.1,-8.6
3188,Mon Jan 31 2022 11:01:54 GMT-0600 (CST),22.1,12.3,-8.2
3189,Mon Jan 31 2022 12:01:54 GMT-0600 (CST),22.1,12.4,-8.1
3190,Mon Jan 31 2022 13:01:54 GMT-0600 (CST),22.2,12.5,-7.9
3191,Mon Jan 31 2022 14:01:54 GMT-0600 (CST),22.2,12.4,-8.0
3192,Mon Jan 31 2022 15:01:54 GMT-0600 (CST),22.1,12.3,-8.2
3193,Mon Jan 31 2022 16:01:54 GMT-0600 (CST),22.1,12.2,-8.3
3194,Mon Jan 31 2022 17:01:54 GMT-0600 (CST),22.1,12.2,-8.3
3195,Mon Jan 31 2022 18:01:54 GMT-0600 (CST),22.1,12.2,-8.3
3196,Mon Jan 31 2022 19:01:54 GMT-0600 (CST),21.9,12.2,-8.5
3197,Mon Jan 31 2022 20:01:54 GMT-0600 (CST),21.8,12.2,-8.6
3198,Mon Jan 31 2022 21:01:54 GMT-0600 (CST),21.7,12.3,-8.5
3199,Mon Jan 31 2022 22:01:54 GMT-0600 (CST),21.7,12.3,-8.5
3200,Mon Jan 31 2022 23:01:54 GMT-0600 (CST),21.6,12.4,-8.5
3201,Tue Feb 01 2022 00:01:54 GMT-0600 (CST),21.7,12.5,-8.3
3202,Tue Feb 01 2022 01:01:54 GMT-0600 (CST),21.7,12.6,-8.2
3203,Tue Feb 01 2022 02:01:54 GMT-0600 (CST),21.7,12.8,-8.0
3204,Tue Feb 01 2022 03:01:54 GMT-0600 (CST),21.7,12.9,-7.9
3205,Tue Feb 01 2022 04:01:54 GMT-0600 (CST),21.6,13.0,-7.9
3206,Tue Feb 01 2022 05:01:54 GMT-0600 (CST),21.7,13.1,-7.7
3207,Tue Feb 01 2022 06:01:54 GMT-0600 (CST),21.6,13.2,-7.7
3208,Tue Feb 01 2022 07:01:54 GMT-0600 (CST),21.6,13.4,-7.5
3209,Tue Feb 01 2022 08:01:54 GMT-0600 (CST),21.7,13.6,-7.2
3210,Tue Feb 01 2022 09:01:54 GMT-0600 (CST),21.7,13.8,-7.1
3211,Tue Feb 01 2022 10:01:54 GMT-0600 (CST),22.0,14.2,-6.4
3212,Tue Feb 01 2022 11:01:54 GMT-0600 (CST),22.3,14.8,-5.7
3213,Tue Feb 01 2022 12:01:54 GMT-0600 (CST),22.4,15.3,-5.1
3214,Tue Feb 01 2022 13:01:54 GMT-0600 (CST),22.4,15.8,-4.7
3215,Tue Feb 01 2022 14:01:54 GMT-0600 (CST),22.5,16.5,-4.1
3216,Tue Feb 01 2022 15:01:54 GMT-0600 (CST),22.6,17.4,-3.3
3217,Tue Feb 01 2022 16:01:54 GMT-0600 (CST),22.6,18.2,-2.7
3218,Tue Feb 01 2022 17:01:54 GMT-0600 (CST),22.5,18.8,-2.3
3219,Tue Feb 01 2022 18:01:54 GMT-0600 (CST),22.4,19.1,-2.2
3220,Tue Feb 01 2022 19:01:54 GMT-0600 (CST),22.2,19.3,-2.2
